asin,query,brand_name,product_name,image_url,derived_style,derived_scene,derived_colour,derived_material,derived_pattern,manual_note
B0GPWQJRX7,pleated skirt,Mrugneni,"Mrugneni Women's High Waisted Pleated Mini Skirt, Cotton Blend Tennis Skirt with Side Zip Closure, XS-XXL",https://m.media-amazon.com/images/I/51oegc9q4qL._AC_UL320_.jpg,unknown,unknown,unknown,cotton,unknown,
B0FNMTT6MB,pleated skirt,KHALAK,KHALAK Short Skirt for Women|Pleated Mini Skirt|Tennis Skater.,https://m.media-amazon.com/images/I/51sLwnZC2+L._AC_UL320_.jpg,unknown,unknown,unknown,unknown,unknown,
B09B1VCJMG,pleated skirt,NUEVOSDAMAS,NUEVOSDAMAS Floral Printed Pleated Navy/Multi Skirt,https://m.media-amazon.com/images/I/71zCaP7WGSL._AC_UL320_.jpg,unknown,unknown,navy,unknown,floral,
B0CPLYH4HM,pleated skirt,KZULLY,KZULLY Women Women's Skirts,https://m.media-amazon.com/images/I/61jUvY4AK7L._AC_UL320_.jpg,unknown,unknown,unknown,unknown,unknown,
B08LDWZ82X,pleated skirt,FRAULEIN,FRAULEIN Women's/Girl's Classic Versatile Stretchy Flared High Waist All Time Trendy Plain Mini Skirt Skater,https://m.media-amazon.com/images/I/61qlNlRxBOL._AC_UL320_.jpg,basic,unknown,red,unknown,unknown,
B0FTVQTGB6,pleated skirt,KHALAK,KHALAK Short Skirt for Women|Pleated Mini Skirt|Tennis Skater,https://m.media-amazon.com/images/I/417erodYD-L._AC_UL320_.jpg,unknown,unknown,unknown,unknown,unknown,
B0F9VNL2RQ,pleated skirt,FRAULEIN,FRAULEIN Women's Flared Pleated Maxi Skirt High Waist A-Line with Pockets and Belt Accessories [Small-Plus Size],https://m.media-amazon.com/images/I/51pplHBaAhL._AC_UL320_.jpg,unknown,unknown,red,unknown,unknown,
B0DXQ2P6H6,pleated skirt,OTABU,OTABU | Skirt for Women | Women's Black Pleated Midi Skirt | Elastic Waist | Flowy A-Line Design | Calf Length,https://m.media-amazon.com/images/I/6176pATpjSL._AC_UL320_.jpg,unknown,unknown,black,unknown,unknown,
B0CZHQKXY1,pleated skirt,JANAK,JANAK Short Pleated Tennis Skirt,https://m.media-amazon.com/images/I/41TjreTFRjL._AC_UL320_.jpg,unknown,unknown,unknown,unknown,unknown,
B09D97FJ1Q,pleated skirt,FableStreet,FableStreet Women Formal Skirt | Elegant A-Line Fit Knife Pleated Midi Design with Side Zip Closure | Smooth Texture & Cla...,https://m.media-amazon.com/images/I/51XN6QCSQ1L._AC_UL320_.jpg,casual,work,unknown,unknown,unknown,
B08WLVN5VT,pleated skirt,ZWERLON,ZWERLON Pleated Skirt,https://m.media-amazon.com/images/I/61onT65Xw6L._AC_UL320_.jpg,unknown,unknown,unknown,unknown,unknown,
B0BTMDFWL3,pleated skirt,Mrugneni,Mrugneni Pleated Short Tennis Skirt,https://m.media-amazon.com/images/I/51o45khehGL._AC_UL320_.jpg,unknown,unknown,unknown,unknown,unknown,
B0BZJWH6PP,pleated skirt,JANAK,JANAK Short Pleated Skirt Korean Style 0604,https://m.media-amazon.com/images/I/71z08eWu-EL._AC_UL320_.jpg,unknown,unknown,unknown,unknown,unknown,
B0DFP5GPZS,pleated skirt,OTABU,OTABU | Skirt for Women | Timeless Pleated Skirt | Knee-Length A-Line for Effortless | Comfort Elastic Skirt | Stylish Mid...,https://m.media-amazon.com/images/I/81MvWgAI4DL._AC_UL320_.jpg,unknown,unknown,unknown,unknown,unknown,
B0FKTJR8NP,pleated skirt,KZULLY,KZULLY | Skirt for Women | Graceful Long Pleated | Delicate All-Over Florals and Elastic Fit | Flowy Everyday Wear,https://m.media-amazon.com/images/I/81n2UPQSAvL._AC_UL320_.jpg,unknown,unknown,unknown,unknown,floral,
B0BSC98BN8,pleated skirt,U&F,U&F Black Pleated Maxi Flared Skirt,https://m.media-amazon.com/images/I/512674H6gJL._AC_UL320_.jpg,unknown,unknown,black,unknown,unknown,
B09RPTZH3H,pleated skirt,Janak 'n' Masaaya,"Janak 'n' Masaaya Girls Cotton Check Fabric Pleated Knee-Length Skirt 603 Black, Free Size",https://m.media-amazon.com/images/I/61dmbEgjSJL._AC_UL320_.jpg,unknown,unknown,black,cotton,check,
B09DSLV43K,pleated skirt,FableStreet,FableStreet Women Formal Skirt | Elegant A-Line Fit Knife Pleated Midi Design with Side Zip Closure | Smooth Texture & Cla...,https://m.media-amazon.com/images/I/51Yck02xg2L._AC_UL320_.jpg,casual,work,unknown,unknown,unknown,
B0DJ172HQV,pleated skirt,PINKHUB,PINKHUB Women's Summer Ruffle Hem Maxi Skirt | High Waist Long Pleated Skirt | Plain A-Line Flowy Skirt for All Occasions...,https://m.media-amazon.com/images/I/414q0O2kUpL._AC_UL320_.jpg,unknown,vacation,pink,unknown,unknown,
B0F9WF9QFL,pleated skirt,FRAULEIN,FRAULEIN Women's Flared Pleated Maxi Skirt High Waist A-Line with Pockets and Belt Accessories [Small-Plus Size],https://m.media-amazon.com/images/I/61PVtKrFG7L._AC_UL320_.jpg,unknown,unknown,red,unknown,unknown,
B0DS8YMCQ2,pleated skirt,Mogsa,Mogsa Comfortable Women’s Midi Pleated Skirt – Stretchable Waistband – Soft & Flowy Fabric – Fits 28-36 Inch Waist,https://m.media-amazon.com/images/I/41ELC8ocKiL._AC_UL320_.jpg,unknown,unknown,unknown,unknown,unknown,
B0D8Y7L9VH,pleated skirt,OTABU,OTABU | Stylish Printed Skirt | Embrace Effortless Elegance with The Women | Floral Print Pleated Maxi Skirt Skirt,https://m.media-amazon.com/images/I/717WqqggvrL._AC_UL320_.jpg,unknown,unknown,unknown,unknown,floral,
B0CNJV341L,pleated skirt,OTABU,OTABU | Stylish Elegance | Printed Midi Skirt | Featuring Elegant Pleats | A-Line Hemline for a Classic Look,https://m.media-amazon.com/images/I/61KVZCJ5JHL._AC_UL320_.jpg,basic,unknown,unknown,unknown,printed,
B0FRS8BLKF,pleated skirt,KATECLO,KATECLO Women’s Pleated Mini Skirt with Built-in Shorts | High Waist Boho Skort with Ruffle Hem | Floral A-Line Short Skir...,https://m.media-amazon.com/images/I/71sWL5fOVkL._AC_UL320_.jpg,unknown,unknown,unknown,unknown,floral,
B0BT4K73H4,pleated skirt,KUDUZO,KUDUZO Girl's|Women's Classic Stretchy All Time Trendy Printed Pleated Skirt|Western Skirt |midi Skirt,https://m.media-amazon.com/images/I/71p1j33sCpL._AC_UL320_.jpg,basic,unknown,unknown,unknown,printed,
B0CZHVGX9F,pleated skirt,JANAK,JANAK Short Pleated Tennis Skirt,https://m.media-amazon.com/images/I/31C4WBUUUSL._AC_UL320_.jpg,unknown,unknown,unknown,unknown,unknown,
B0F3XX3PC2,pleated skirt,Buynewtrend,Buynewtrend Women's Mini Denim Skirt - Flared & Pleated Fashion Wear,https://m.media-amazon.com/images/I/61MJ+Gxh-7L._AC_UL320_.jpg,unknown,unknown,denim,denim,unknown,
B0DBLP9585,pleated skirt,KZULLY,KZULLY | Floral Printed Maxi Skirt | Comfortable Elastic Waist | Stylish Morden and Comfortable Looking | Fashionable and ...,https://m.media-amazon.com/images/I/81dddfQ354L._AC_UL320_.jpg,unknown,unknown,unknown,unknown,floral,
B08WLTTQX1,pleated skirt,ZWERLON,ZWERLON Pleated Skirt,https://m.media-amazon.com/images/I/61KN7mmJvsL._AC_UL320_.jpg,unknown,unknown,unknown,unknown,unknown,
B0FJRL7HJ9,pleated skirt,Generic,"Women's Pleated Skirt, Elastic Waistband, Flowy Design, Casual Office",https://m.media-amazon.com/images/I/614Ud22-3nL._AC_UL320_.jpg,casual,work,unknown,unknown,unknown,
B0GQHS5BW5,leather jacket,EXOTIX,EXOTIX Black Leather Jacket for Men | Collared Zip-Up Classic Style | Crop Fit Racing Sports Bomber Jacket | Premium Leath...,https://m.media-amazon.com/images/I/51aa6X0QOmL._AC_UL320_.jpg,sporty,unknown,black,leather,unknown,
B0G4R959P2,leather jacket,URBAN SKULL,"URBAN SKULL Faux Leather Oversized Coach Jacket for Men | Premium Streetwear Outerwear for Winter, Travel, Parties | Class...",https://m.media-amazon.com/images/I/51oPg1YExxL._AC_UL320_.jpg,casual,vacation,unknown,leather,unknown,
B0G4R71PFQ,leather jacket,URBAN SKULL,"URBAN SKULL Faux Leather Oversized Coach Jacket for Men | Premium Streetwear Outerwear for Winter, Travel, Parties | Class...",https://m.media-amazon.com/images/I/31OS69qGrCL._AC_UL320_.jpg,casual,vacation,unknown,leather,unknown,
B0GHMQ7CJ5,leather jacket,EXOTIX,EXOTIX Faux Leather Oversized Coach Jacket | Stylish Polo Collar Winter Travel | Classic Design For Men & Women | Plain Ra...,https://m.media-amazon.com/images/I/61yvz5A5+VL._AC_UL320_.jpg,casual,vacation,unknown,leather,unknown,
B0GQBM3GR3,leather jacket,EXOTIX,"EXOTIX Men's Black Leather Jacket | Collared Zip-Up, Classic Style | Black Crop Leather Jacket | Racing Sports Regular Bom...",https://m.media-amazon.com/images/I/61cW3rD6GqL._AC_UL320_.jpg,sporty,unknown,black,leather,unknown,
B0DDTC9DNP,leather jacket,DIGIMAX LEATHER,DIGIMAX LEATHER MENS FAUX LEATHER JACKET BLACK,https://m.media-amazon.com/images/I/61Rkv7WLP0L._AC_UL320_.jpg,unknown,unknown,black,leather,unknown,
B0GMRGSPYX,leather jacket,STYLEVERSE-stay in style,STYLEVERSE-stay in style Men's Faux Leather Bomber Jacket With Front Zip Closure For Casual Or Semi Formal Look,https://m.media-amazon.com/images/I/41HK3pik4CL._AC_UL320_.jpg,casual,work,unknown,leather,unknown,
B0GSLCQH22,leather jacket,Generic,LEATHER JACKET FOR WOMEN BIKER,https://m.media-amazon.com/images/I/41rthPRKqLL._AC_UL320_.jpg,unknown,unknown,unknown,leather,unknown,
B09924GMVK,leather jacket,Leather Retail,Leather Retail Men's Black Solid Jacket,https://m.media-amazon.com/images/I/51gDDjOp3rL._AC_UL320_.jpg,unknown,unknown,black,leather,solid,
B07C6S6QR6,leather jacket,Leather Retail,Leather Retail Men's Faux Leather Standard Length Jacket,https://m.media-amazon.com/images/I/41cYXzuw7QL._AC_UL320_.jpg,unknown,unknown,unknown,leather,unknown,
B0FJY876DH,leather jacket,DRIP SPOILER,DRIP SPOILER Men's Black Faux Leather Bomber Jacket With Front Zip Closure And Minimal Design For Casual Or Semi Formal Look,https://m.media-amazon.com/images/I/410K8ikCxsL._AC_UL320_.jpg,casual,work,black,leather,unknown,
B0DPVTDBJB,leather jacket,Generic,Leather Jacket For Men Black Flap Pockets Designer,https://m.media-amazon.com/images/I/51BrRXC0wML._AC_UL320_.jpg,unknown,unknown,black,leather,unknown,
B0FC9CZNZ8,leather jacket,Blaq Ash,"Blaq Ash Men's Faux Leather Hooded Motorcycle Jacket, Zip-Up, with Pocket",https://m.media-amazon.com/images/I/61Z19YTr4vL._AC_UL320_.jpg,unknown,unknown,unknown,leather,unknown,
B0DRGW9NLD,leather jacket,Generic,Leather Jacket For Men solid Designer,https://m.media-amazon.com/images/I/51dQMRLIZ5L._AC_UL320_.jpg,unknown,unknown,unknown,leather,solid,
B096SB3W1M,leather jacket,TEAKWOOD LEATHERS,Teakwood Genuine Leather Soild Stylish Casual Biker Jacket for Women,https://m.media-amazon.com/images/I/41vnaChHhhL._AC_UL320_.jpg,casual,daily wear,unknown,leather,unknown,
B0CCXY8X5H,leather jacket,Leather Retail,Leather Retail Suede Faux Leather Jacket For Men's,https://m.media-amazon.com/images/I/71ma-aIucEL._AC_UL320_.jpg,unknown,unknown,unknown,leather,unknown,
B0CYY9Z5WX,leather jacket,Generic,Leather Jacket For Men Black Biker,https://m.media-amazon.com/images/I/51Rsg-JcKFL._AC_UL320_.jpg,unknown,unknown,black,leather,unknown,
B0D17YDV8N,leather jacket,Generic,Black Leather Jacket Original Faux Leather For Men And Boys,https://m.media-amazon.com/images/I/511lZEhDbML._AC_UL320_.jpg,unknown,unknown,black,leather,unknown,
B0GK1XM4PC,leather jacket,STARQUNT,STARQUNT Leather Jacket For Men Bomber,https://m.media-amazon.com/images/I/41FiqZnN-YL._AC_UL320_.jpg,unknown,unknown,unknown,leather,unknown,
B0CJJVKX6M,leather jacket,Body Guard,Body Guard Genuine Leather Jacket | Genuine & Pure Leather Jacket | Mens Solid Biker Jacket | Full Sleeve Solid Jacket for...,https://m.media-amazon.com/images/I/71c4mcgrSeL._AC_UL320_.jpg,unknown,unknown,unknown,leather,solid,
B099245GHJ,leather jacket,Leather Retail,Leather Retail Men's Black Solid Jacket,https://m.media-amazon.com/images/I/61T9dU5tGsS._AC_UL320_.jpg,unknown,unknown,black,leather,solid,
B0GSLCXN1L,leather jacket,Generic,LEATHER JACKET FOR WOMEN BIKER,https://m.media-amazon.com/images/I/51ctXOzT-hL._AC_UL320_.jpg,unknown,unknown,unknown,leather,unknown,
B0FL9JP65X,leather jacket,Jacketera,Mens biker Leather Jacket Black,https://m.media-amazon.com/images/I/511lZEhDbML._AC_UL320_.jpg,unknown,unknown,black,leather,unknown,
B0995YZ5WK,leather jacket,Leather Retail,Leather Retail® Full Sleeve Black Solid Jacket for Woman's Biker Style,https://m.media-amazon.com/images/I/61uP32Ial0S._AC_UL320_.jpg,unknown,unknown,black,leather,solid,
B0FYCY97CK,leather jacket,STARQUNT,STARQUNT Leather Jacket For Men Spread collar,https://m.media-amazon.com/images/I/61wSEqcOyqL._AC_UL320_.jpg,unknown,unknown,unknown,leather,unknown,
B0DZV117CY,leather jacket,Generic,LEATHER JACKET FOR MEN SUEDE.,https://m.media-amazon.com/images/I/614HziI9oQL._AC_UL320_.jpg,unknown,unknown,unknown,leather,unknown,
B0GTZKXMPK,leather jacket,Generic,LEATHER JACKET FOR MEN BOMBER,https://m.media-amazon.com/images/I/51RgbPECtJL._AC_UL320_.jpg,unknown,unknown,unknown,leather,unknown,
B0CJ9KF525,leather jacket,Body Guard,Body Guard Genuine Leather Jacket | Genuine & Pure Leather Jacket | Mens Solid Biker Jacket | Full Sleeve Belt Solid Jacke...,https://m.media-amazon.com/images/I/718peMNf+JL._AC_UL320_.jpg,unknown,unknown,unknown,leather,solid,
B0DSPTN6W6,leather jacket,Generic,Leather Jacket For Women Biker Black,https://m.media-amazon.com/images/I/41eAo-VoC7L._AC_UL320_.jpg,unknown,unknown,black,leather,unknown,
B0CG3V88QG,leather jacket,Generic,Leather Jacket for women biker black,https://m.media-amazon.com/images/I/71yVTkPmwPL._AC_UL320_.jpg,unknown,unknown,black,leather,unknown,
B0FKH8QVV2,leather jacket,XMARTY,"XMARTY Classic Leather Jacket Full Zip Front Pockets | Multiple Men's Pure Leather Jacket, Stylish Biker Jacket for Men, L...",https://m.media-amazon.com/images/I/51LmbSVXEoL._AC_UL320_.jpg,basic,unknown,multi,leather,unknown,
B0D1VCPPVX,leather jacket,CHARMSHILP,CHARMSHILP Memphis Bomber Leather Jacket Genuine Leather Jacket for Men's,https://m.media-amazon.com/images/I/51nh26ZE43L._AC_UL320_.jpg,unknown,unknown,unknown,leather,unknown,
B0FJRM2NKZ,leather jacket,XMARTY,"XMARTY Treandy Men's Leather High Neck Jacket, Full Sleeve, Regular Fit, Zipper Closure, Classic Biker Style | Stylish,Cas...",https://m.media-amazon.com/images/I/51Ypqd-NX3L._AC_UL320_.jpg,basic,unknown,unknown,leather,unknown,
B0GGVC4KZJ,leather jacket,STARQUNT,STARQUNT Leather Jacket For Men Bomber,https://m.media-amazon.com/images/I/616KuJaSSkL._AC_UL320_.jpg,unknown,unknown,unknown,leather,unknown,
B0C7C8MJQW,leather jacket,Leather Retail,Leather Retail Men's Suede Faux Leather Jacket,https://m.media-amazon.com/images/I/61X4V0g2RJL._AC_UL320_.jpg,unknown,unknown,unknown,leather,unknown,
B0BHP9RWFQ,leather jacket,Leather Retail,Leather Retail® Full Sleeve Solid Jacket for Men's Biker Style,https://m.media-amazon.com/images/I/51-hpHsWZFL._AC_UL320_.jpg,unknown,unknown,unknown,leather,solid,
B0CXXMTKM1,leather jacket,Leather Retail,Leather Retail Coffee-Colored Suede Jacket For Men's,https://m.media-amazon.com/images/I/619KZMkHQBL._AC_UL320_.jpg,unknown,unknown,red,leather,unknown,
B0CJP2G2FZ,leather jacket,NATURAL LEATHER,"NATURAL LEATHER Men's Brown Leather Jacket (ZL_JK_42_Brown,Sizes :- S to 2XL)",https://m.media-amazon.com/images/I/61k90RkTM2L._AC_UL320_.jpg,unknown,unknown,brown,leather,unknown,
B0FLXJ7PQJ,leather jacket,Leather Retail,Leather Retail Men Brown Faux Leather Biker Jacket with Zipper Pockets,https://m.media-amazon.com/images/I/515mZ5OEyDL._AC_UL320_.jpg,unknown,unknown,brown,leather,unknown,
B0FMQV2BVC,leather jacket,Blaq Ash,"Blaq Ash Men's Black Faux Leather Biker Jacket with Removable Hood, Full-Zip Closure",https://m.media-amazon.com/images/I/61JiRqPgpUL._AC_UL320_.jpg,unknown,unknown,black,leather,unknown,
B07RJWPRCJ,leather jacket,Leather Retail,Leather Retail Men Casual Jacket,https://m.media-amazon.com/images/I/61XUxdjGbKL._AC_UL320_.jpg,casual,daily wear,unknown,leather,unknown,
B0GSLD5SF8,leather jacket,Generic,LEATHER JACKET FOR WOMEN BIKER,https://m.media-amazon.com/images/I/41wjj25+8ZL._AC_UL320_.jpg,unknown,unknown,unknown,leather,unknown,
B0FHWW2VT8,wide leg jeans,KCM FASHION,High-Waisted Wide-Leg Jeans Featuring a Relaxed fit Silhouette and Classic Denim for Versatile Casual wear,https://m.media-amazon.com/images/I/41aQZIqSbQL._AC_UL320_.jpg,casual,daily wear,denim,denim,unknown,
B0FM4GMDV5,wide leg jeans,Nifty,Nifty Women's Denim Stretchable High Waist Baggy Jeans for Women,https://m.media-amazon.com/images/I/71gojGAoGJL._AC_UL320_.jpg,unknown,unknown,denim,denim,unknown,
B0DTYYHLKP,wide leg jeans,GRECIILOOKS,GRECIILOOKS Cargo Jeans for Women – Wide Leg High Waist Baggy Denim Pants | Casual Fit Trousers with Utility Pocket Design,https://m.media-amazon.com/images/I/61a1C49VvEL._AC_UL320_.jpg,casual,daily wear,denim,denim,unknown,
B0F62N7TYM,wide leg jeans,TAGAS,"TAGAS Women's High Waisted Wide Leg Jeans – Baggy Denim Pants, Loose Fit Casual Straight Leg Pant for Girls & Womens",https://m.media-amazon.com/images/I/61lBeHycADL._AC_UL320_.jpg,casual,daily wear,denim,denim,unknown,
B0GJ5VYZPY,wide leg jeans,London Hills,London Hills Women's Relaxed Fit High Rise Jeans || Woman Jean's || Women Baggy Jeans || Jean's for Womens || Loose Jean f...,https://m.media-amazon.com/images/I/510WEmTExkL._AC_UL320_.jpg,unknown,unknown,unknown,unknown,unknown,
B0G24TTTHK,wide leg jeans,Amazon Brand - INKAST,Amazon Brand - INKAST Women High Rise Wide Leg Full Length Cotton Poly Lycra Jeans | Casual Denim Wear,https://m.media-amazon.com/images/I/61vhzwq9CRL._AC_UL320_.jpg,casual,daily wear,denim,cotton,unknown,
B0CSYPSWPP,wide leg jeans,U.S. POLO ASSN.,U.S. Polo ASSN. Women's Regular Fit High Rise Jeans,https://m.media-amazon.com/images/I/718JAdm6RHL._AC_UL320_.jpg,basic,unknown,unknown,unknown,unknown,
B0FFGP2TML,wide leg jeans,ADBUCKS,"ADBUCKS Women's Stretch Denim Wide Leg Jeans Comfort Fit with Elastic Waistband, Straight Cut, Casual Style for All Season...",https://m.media-amazon.com/images/I/61zleLAoXKL._AC_UL320_.jpg,casual,daily wear,denim,denim,unknown,
B0G24WJLX2,wide leg jeans,Amazon Brand - INKAST,Amazon Brand - INKAST Women High Rise Wide Leg Full Length Cotton Poly Lycra Jeans | Casual Denim Wear,https://m.media-amazon.com/images/I/61d64cmVsEL._AC_UL320_.jpg,casual,daily wear,denim,cotton,unknown,
B0FM4HMTK4,wide leg jeans,Nifty,Nifty Women's Denim Stretchable High Waist Baggy Jeans for Women,https://m.media-amazon.com/images/I/61MNdl7nrfL._AC_UL320_.jpg,unknown,unknown,denim,denim,unknown,
B0DRTFV4V7,wide leg jeans,LINARIA,"Linaria High-Waisted Wide Leg Jeans, Baggy Fit, Dark Blue",https://m.media-amazon.com/images/I/31lXdzqZjcL._AC_UL320_.jpg,unknown,unknown,blue,unknown,unknown,
B0FG33N657,wide leg jeans,TAGAS,"TAGAS Women's High Waisted Wide Leg Jeans – Baggy Denim Pants, Loose Fit Casual Straight Leg Pant for Girls & Womens",https://m.media-amazon.com/images/I/61uYrbBfI-L._AC_UL320_.jpg,casual,daily wear,denim,denim,unknown,
B0FFGGDY4B,wide leg jeans,ADBUCKS,"ADBUCKS Women's Stretch Denim Wide Leg Jeans Comfort Fit with Elastic Waistband, Straight Cut, Casual Style for All Season...",https://m.media-amazon.com/images/I/615OVvlW65L._AC_UL320_.jpg,casual,daily wear,denim,denim,unknown,
B0G4434XXK,wide leg jeans,London Hills,London Hills Women’s High Rise Wide Leg Jeans | Relaxed Fit Baggy Denim Pants | Stylish Straight Fit Comfortable Casual We...,https://m.media-amazon.com/images/I/41RAUIvsr3L._AC_UL320_.jpg,casual,daily wear,denim,denim,unknown,
B0FRRYK389,wide leg jeans,GRECIILOOKS,GRECIILOOKS Jeans for Women – Wide Leg High Waist Baggy Denim Pants | Casual Straight Fit Trousers with Utility Pocket Design,https://m.media-amazon.com/images/I/81tt0iRVLOL._AC_UL320_.jpg,casual,daily wear,denim,denim,unknown,
B0CQRLYP7R,wide leg jeans,GRECIILOOKS,GRECIILOOKS High Waist Jeans for Women – Wide Leg Straight Fit Denim | Baggy Cargo Style Casual Pants for Girls & Daily Co...,https://m.media-amazon.com/images/I/71YonCd1EwL._AC_UL320_.jpg,casual,daily wear,denim,denim,unknown,
B0GQZ5VSZB,wide leg jeans,ODDMONKEY,ODDMONEKY Baggy Jeans for Women || Korean Jeans for Women || Wide Leg Korean High Waist Baggy Denim Pants (Wjeans-7),https://m.media-amazon.com/images/I/51-eUmZiZ5L._AC_UL320_.jpg,unknown,unknown,denim,denim,unknown,
B0DGQFSQQ2,wide leg jeans,KOTTY,KOTTY Women’s High Waist Wide Leg Flared Jeans with Trendy Fit and Clean Look | Comfortable & Stylish Denim for Women,https://m.media-amazon.com/images/I/515B1mv1APL._AC_UL320_.jpg,unknown,unknown,denim,denim,unknown,
B0CDC3FCGF,wide leg jeans,Amazon Brand - Symbol,Amazon Brand - Symbol Women's Baggy Wide Leg Jeans (High Rise | Full Length) (Available in Plus Sizes),https://m.media-amazon.com/images/I/81B1Qg81kHL._AC_UL320_.jpg,unknown,unknown,unknown,unknown,unknown,
B0F54L16J2,wide leg jeans,Nifty,Nifty Women's Denim Stretchable High Waist Light Wash Baggy Jeans || Back Pocket Bow tie Detail,https://m.media-amazon.com/images/I/61jPBmRWaAL._AC_UL320_.jpg,unknown,unknown,denim,denim,unknown,
B0G5GWYZN5,wide leg jeans,INKD,INKD Women’s Wide Leg Jeans- 100% Cotton | Mid-Rise | Elasticated Waistband | Pintuck Details | Comfort Fit | Lightweight ...,https://m.media-amazon.com/images/I/61e3x0P1p4L._AC_UL320_.jpg,unknown,unknown,unknown,cotton,unknown,
B0G11XGDXW,wide leg jeans,Miss Chase A+,Miss Chase A+ Women's Bootcut High Rise Stretchable Denim Jeans,https://m.media-amazon.com/images/I/71Bz+SHhV1L._AC_UL320_.jpg,unknown,unknown,denim,denim,unknown,
B0GLNW43GR,wide leg jeans,Generic,High Rise Deniim Washed Wide Leg Jeans for Girls and Women,https://m.media-amazon.com/images/I/51sIBjeWJTL._AC_UL320_.jpg,unknown,unknown,unknown,unknown,unknown,
B0FHVX7KGS,wide leg jeans,Generic,"Women's High Waist Wide Leg Jeans, Regular Fit, Baggy Style, Grey",https://m.media-amazon.com/images/I/41fl4BqRB0L._AC_UL320_.jpg,basic,unknown,grey,unknown,unknown,
B0FYWFQ398,wide leg jeans,KOTTY,KOTTY Women's Plus Size Straight Fit High Waist Wide Leg Jeans for Stylish Trendy Look,https://m.media-amazon.com/images/I/51M7s+BBPwL._AC_UL320_.jpg,unknown,unknown,unknown,unknown,unknown,
B0DTPVNSCB,wide leg jeans,Aahwan,Aahwan Women's Flared Fit High Rise Solid Wide-Leg with Flap Detailing Korean Jeans,https://m.media-amazon.com/images/I/61XLqZ-wyCL._AC_UL320_.jpg,unknown,unknown,red,unknown,solid,
B0G2MK7K7R,wide leg jeans,Miss Chase A+,Miss Chase A+ Women's Wide-Leg High-Rise Regular-Length Stretchable Cargo Denim Jeans,https://m.media-amazon.com/images/I/71gFaduntJL._AC_UL320_.jpg,basic,unknown,denim,denim,unknown,
B0FFGPPLLZ,wide leg jeans,ADBUCKS,"ADBUCKS Women's Stretch Denim Wide Leg Jeans Comfort Fit with Elastic Waistband, Straight Cut, Casual Style for All Season...",https://m.media-amazon.com/images/I/51fqPyEpX-L._AC_UL320_.jpg,casual,daily wear,denim,denim,unknown,
B0GTZS2DVN,wide leg jeans,ECOVISTA,ECOVISTA Men’s Wide Leg Green Baggy Denim Jeans | Loose Fit Streetwear Denim Pants for Men | Stylish Vintage Fashion Comfo...,https://m.media-amazon.com/images/I/61w6k4IAwiL._AC_UL320_.jpg,casual,unknown,denim,denim,unknown,
B0DVR11S4N,wide leg jeans,Ben Martin,"Ben Martin Women’s High Waist Jeans || Flared Bell Bottom Bootcut Pants || Wide Leg Stretch Denim – Perfect for Travel, Pa...",https://m.media-amazon.com/images/I/61ixYIWikbL._AC_UL320_.jpg,unknown,vacation,denim,denim,unknown,
B0CSYHHX8Z,wide leg jeans,U.S. POLO ASSN.,U.S. Polo ASSN. Women's Loose High Rise Jeans,https://m.media-amazon.com/images/I/51nWOTjHCfL._AC_UL320_.jpg,unknown,unknown,unknown,unknown,unknown,
B0GJKSV39D,wide leg jeans,Generic,Women Wide Leg High Rise Jeans | Blue Loose Fit Denim Pants | High Waist Baggy Boyfriend Style Cotton Jeans for Women & Girls,https://m.media-amazon.com/images/I/716CaDxOCNL._AC_UL320_.jpg,unknown,unknown,blue,cotton,unknown,
B0G11X4LX9,wide leg jeans,Miss Chase A+,Miss Chase A+ Women's Bootcut High Rise Stretchable Denim Jeans,https://m.media-amazon.com/images/I/81e25fj+j5L._AC_UL320_.jpg,unknown,unknown,denim,denim,unknown,
B0DTYXL65K,wide leg jeans,GRECIILOOKS,GRECIILOOKS Women's Regular Fit High Rise Jeans | Pant | Baggy High Waist | Bell Bottom | Casual Straight Fit Trousers wit...,https://m.media-amazon.com/images/I/712Kt4mqozL._AC_UL320_.jpg,casual,daily wear,unknown,unknown,unknown,
B0GNMH4YR5,wide leg jeans,KOTTY,KOTTY Women's Straight Fit High-Rise Stretchable Jeans,https://m.media-amazon.com/images/I/512XuzffIqL._AC_UL320_.jpg,unknown,unknown,unknown,unknown,unknown,
B0GPJ4PSX6,wide leg jeans,Generic,Girls High Waist Wide Leg Full Length Cotton Fabric Baggy Fit Jeans,https://m.media-amazon.com/images/I/61dgGIliRvL._AC_UL320_.jpg,unknown,unknown,unknown,cotton,unknown,
B0DMTMNQCL,wide leg jeans,Nifty,Nifty Womens Mid Rise Denim Wide Leg Jeans,https://m.media-amazon.com/images/I/81wfcBsdKqL._AC_UL320_.jpg,unknown,unknown,denim,denim,unknown,
B0FDN7SPB1,wide leg jeans,Miss Chase A+,Miss Chase A+ Women's Wide Leg High Rise Regular Length Stretchable Denim Jeans,https://m.media-amazon.com/images/I/71z-IiSldBL._AC_UL320_.jpg,basic,unknown,denim,denim,unknown,
B0FKT46WBH,wide leg jeans,Miss Chase A+,Miss Chase A+ Women's Wide-Leg Mid Rise Regular Length Light Weight Denim Jeans,https://m.media-amazon.com/images/I/71U3PdvgJoL._AC_UL320_.jpg,basic,unknown,denim,denim,unknown,
